trial_index,iteration_index,food_coordinate_x,food_coordinate_y,smell_concentration,distance,best_position_x,best_position_y
37,0,-0.10804314787624847,0.017033801610160992,0.7533911551333093,1.327331749498777,-0.030995649115554746,0.12448406966757197
37,1,-0.10804314787624847,0.017033801610160992,4.189315938731082,0.23870245515617375,1.2,-1.2000000000000002
37,2,-0.10804314787624847,0.017033801610160992,0.7965506033979985,1.2554130217642274,0.2999999999999998,-2.3
37,3,-0.10804314787624847,0.017033801610160992,0.7283775073830898,1.3729144432161198,2.2,0.4000000000000001
37,4,-0.10804314787624847,0.017033801610160992,1.5489081040990773,0.6456160939138802,-0.2,-1.1102230246251565e-16
37,5,-0.10804314787624847,0.017033801610160992,0.7965506033979985,1.2554130217642274,-0.10000000000000012,-2.1999999999999997
37,6,-0.10804314787624847,0.017033801610160992,1.3674252614207478,0.7313013940966727,1,1.5999999999999999
37,7,-0.10804314787624847,0.017033801610160992,4.189315938731082,0.23870245515617375,-0.4,-0.40000000000000013
37,8,-0.10804314787624847,0.017033801610160992,8.524432738413925,0.11730985869519128,-0.30000000000000027,-0.10000000000000012
37,9,-0.10804314787624847,0.017033801610160992,8.524432738413925,0.11730985869519128,-0.10000000000000012,-0.10000000000000012
37,10,-0.10804314787624847,0.017033801610160992,8.524432738413925,0.11730985869519128,-0.10000000000000012,-0.10000000000000012
37,11,-0.10804314787624847,0.017033801610160992,8.524432738413925,0.11730985869519128,-0.10000000000000012,-0.10000000000000012
37,12,-0.10804314787624847,0.017033801610160992,8.524432738413925,0.11730985869519128,-0.10000000000000012,-0.10000000000000012
37,13,-0.10804314787624847,0.017033801610160992,8.524432738413925,0.11730985869519128,-0.10000000000000012,-0.10000000000000012
37,14,-0.10804314787624847,0.017033801610160992,8.524432738413925,0.11730985869519128,-0.10000000000000012,-0.10000000000000012
37,15,-0.10804314787624847,0.017033801610160992,8.524432738413925,0.11730985869519128,-0.10000000000000012,-0.10000000000000012
37,16,-0.10804314787624847,0.017033801610160992,8.524432738413925,0.11730985869519128,-0.10000000000000012,-0.10000000000000012
37,17,-0.10804314787624847,0.017033801610160992,8.524432738413925,0.11730985869519128,-0.10000000000000012,-0.10000000000000012
37,18,-0.10804314787624847,0.017033801610160992,8.524432738413925,0.11730985869519128,-0.10000000000000012,-0.10000000000000012
37,19,-0.10804314787624847,0.017033801610160992,8.524432738413925,0.11730985869519128,-0.10000000000000012,-0.10000000000000012
37,20,-0.10804314787624847,0.017033801610160992,8.524432738413925,0.11730985869519128,-0.10000000000000012,-0.10000000000000012
37,21,-0.10804314787624847,0.017033801610160992,8.524432738413925,0.11730985869519128,-0.10000000000000012,-0.10000000000000012
37,22,-0.10804314787624847,0.017033801610160992,8.524432738413925,0.11730985869519128,-0.10000000000000012,-0.10000000000000012
37,23,-0.10804314787624847,0.017033801610160992,8.524432738413925,0.11730985869519128,-0.10000000000000012,-0.10000000000000012
37,24,-0.10804314787624847,0.017033801610160992,8.524432738413925,0.11730985869519128,-0.10000000000000012,-0.10000000000000012
37,25,-0.10804314787624847,0.017033801610160992,8.524432738413925,0.11730985869519128,-0.10000000000000012,-0.10000000000000012
37,26,-0.10804314787624847,0.017033801610160992,8.524432738413925,0.11730985869519128,-0.10000000000000012,-0.10000000000000012
37,27,-0.10804314787624847,0.017033801610160992,8.524432738413925,0.11730985869519128,-0.10000000000000012,-0.10000000000000012
37,28,-0.10804314787624847,0.017033801610160992,8.524432738413925,0.11730985869519128,-0.10000000000000012,-0.10000000000000012
37,29,-0.10804314787624847,0.017033801610160992,8.524432738413925,0.11730985869519128,-0.10000000000000012,-0.10000000000000012
37,30,-0.10804314787624847,0.017033801610160992,8.524432738413925,0.11730985869519128,-0.10000000000000012,-0.10000000000000012
37,31,-0.10804314787624847,0.017033801610160992,8.524432738413925,0.11730985869519128,-0.10000000000000012,-0.10000000000000012
37,32,-0.10804314787624847,0.017033801610160992,8.524432738413925,0.11730985869519128,-0.10000000000000012,-0.10000000000000012
37,33,-0.10804314787624847,0.017033801610160992,8.524432738413925,0.11730985869519128,-0.10000000000000012,-0.10000000000000012
